inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
97621,912,54836,2022-04-10 16:23:17,2022-06-1416:35:40,2023-03-1910:23:56,1
84170,351,47145,2021-08-21 21:43:16,2021-11-2217:00:40,2021-10-1723:17:58,1
91405,1343,51402,2024-06-21 15:59:17,2024-08-3014:11:23,,0
36359,960,22956,2022-10-21 16:24:20,2023-02-2211:47:04,2023-03-2117:37:55,1
32545,106,20326,2022-04-26 12:30:13,2022-05-3117:24:47,,0
12355,338,6943,2022-02-20 17:37:42,2022-05-1309:41:17,2022-03-2212:48:45,1
18976,786,11084,2020-01-03 16:23:30,2020-11-2714:46:33,2020-09-2201:26:50,1
19856,1331,11645,2021-05-17 19:14:26,2021-08-0318:08:22,2021-07-0713:30:32,2
78831,1386,44104,2022-10-07 18:10:03,2023-04-2719:47:53,2023-02-2517:44:28,2
3214,944,1905,2020-09-11 10:35:18,2020-09-2309:40:14,,0
81148,682,45240,2024-12-11 22:01:03,,,0
30888,1117,19135,2023-03-20 12:26:15,2023-03-3013:45:15,,0
57344,205,32153,2021-04-30 19:25:46,2021-07-2116:46:53,2021-06-2115:51:23,2
62024,1285,34467,2020-05-21 15:27:16,2020-11-2715:07:26,2020-10-2814:58:49,2
33781,298,21202,2022-12-11 10:18:09,2023-02-2613:23:00,,0
34077,311,21419,2022-12-18 22:19:54,2022-12-1822:21:52,,0
87228,852,48994,2020-01-14 19:00:08,2020-08-2920:23:55,,0
82742,107,46070,2022-04-26 16:37:16,2022-05-2111:33:29,,0
2194,896,1291,2023-02-20 09:57:34,2023-02-2408:20:16,,0
7732,875,4250,2022-06-07 17:19:19,2022-06-1216:39:48,,0
50620,399,29737,2022-08-14 16:07:36,2022-11-1117:16:42,2022-10-1012:26:18,2
42322,630,25516,2023-03-30 15:28:36,2023-04-0216:08:36,,0
8921,261,5031,2020-08-14 19:41:22,2020-09-1311:35:42,2023-03-2610:48:41,0
71728,1106,41015,2023-06-05 17:05:11,2023-08-0809:14:15,,0
46329,1054,27843,2024-07-30 12:53:22,2024-08-2916:47:40,,0
82102,335,45674,2023-01-10 17:56:06,2023-03-1415:41:03,,0
80868,805,45042,2020-09-27 14:59:34,2020-10-3017:17:23,,0
3039,548,1768,2024-02-26 21:50:04,2024-03-2920:06:55,,0
25984,171,15576,2021-10-31 19:41:30,2021-10-3119:42:22,,0
70042,257,39880,2020-10-08 20:17:48,2020-11-2110:44:00,2020-11-0711:52:59,1
47328,185,28519,2020-09-26 10:25:51,2020-10-2109:29:05,,0
33098,468,20767,2023-12-04 20:26:04,2024-01-0316:49:42,,0
56413,648,31858,2024-12-13 16:04:30,2024-12-2810:58:35,,0
60550,441,33614,2022-04-14 13:30:54,2022-04-2614:27:04,,0
26992,1369,16380,2024-06-21 15:53:57,2024-08-3014:12:02,2024-08-2222:10:59,1
483,941,197,2023-03-11 17:44:05,2023-04-2413:51:01,,0
14799,1044,8486,2022-09-02 16:52:08,2022-09-0518:54:45,,0
86377,898,48569,2021-01-26 15:31:15,2021-05-1911:04:16,2021-04-1610:18:41,2
32663,365,20434,2024-04-07 21:26:11,2024-04-0721:41:00,,0
57199,53,32172,2020-12-28 15:14:54,2021-01-0208:45:51,,0
6077,292,3388,2023-11-23 14:18:14,2024-02-2009:52:27,2024-02-1617:04:48,2
22653,1057,13426,2023-06-13 18:06:49,2023-06-2010:44:52,,0
30659,1197,18962,2024-09-29 18:05:19,2024-09-3020:17:44,,0
62085,880,34525,2020-11-05 17:03:47,2021-01-0512:01:54,2020-12-3114:20:25,2
63127,943,35223,2020-09-26 10:59:27,2020-09-2808:28:54,,0
17876,155,10405,2021-04-18 13:58:18,2021-06-0419:08:11,2021-05-1008:11:10,1
78270,1192,43840,2024-01-05 16:46:35,2024-01-2012:51:01,,0
100568,18,56876,2021-04-16 21:59:45,2021-07-1615:20:17,2021-06-0910:35:47,2
67010,685,37872,2024-09-29 12:52:36,2024-10-3012:55:02,,0
35816,432,22606,2024-09-18 14:40:51,2024-12-1309:49:50,2024-11-0823:45:34,2
41785,469,25727,2022-09-13 17:24:18,2022-10-1011:17:34,,0
11105,478,6157,2023-12-16 21:54:58,2024-01-1620:39:35,,0
27120,248,16484,2021-11-28 18:13:12,2021-12-2518:45:59,,0
71568,1328,40915,2020-09-11 19:33:08,2020-11-0911:43:05,2020-10-0921:30:09,1
13078,920,7440,2021-11-22 15:24:36,2022-08-2615:09:11,2021-12-1815:36:56,1
61677,687,34260,2024-08-27 19:13:51,2024-09-0909:53:11,,0
10052,15,5827,2020-10-13 19:11:11,2021-01-1107:57:27,2020-12-1123:12:26,2
76789,434,43104,2023-12-21 17:21:42,2024-03-2011:22:16,2024-02-1821:20:10,2
19956,1331,11689,2024-03-19 11:40:46,2024-03-2220:27:06,,0
27953,1335,16986,2024-05-29 20:47:42,2024-05-3008:38:06,,0
4151,412,2347,2024-05-28 10:24:10,2024-06-1320:58:51,,0
95052,1106,53328,2023-11-06 15:17:07,2024-01-1910:47:11,2023-12-3011:39:31,2
48055,318,28750,2023-12-09 15:40:44,2024-02-2616:26:22,2024-02-1713:41:51,2
20334,1201,11961,2024-10-23 15:37:09,2024-11-2111:17:23,,0
86641,384,48703,2023-11-14 16:22:26,2023-12-1916:16:10,2023-12-1111:27:24,1
67715,483,38260,2023-09-05 20:04:34,2023-09-3014:01:27,,0
76145,329,42875,2022-03-02 21:56:50,2022-04-2921:35:48,,0
81983,201,45624,2023-04-09 17:34:35,2023-04-1517:24:02,2022-12-1120:55:56,0
67664,372,38236,2020-10-11 18:02:32,2020-11-0708:33:19,,0
95607,36,53652,2022-01-09 12:25:55,2022-05-2010:16:29,,0
76946,252,43223,2020-11-21 20:44:55,2021-01-2310:50:23,2020-12-2106:53:11,1
48852,514,28520,2022-02-26 21:55:32,2022-03-1521:51:22,,0
41439,31,25597,2021-10-11 09:44:49,2021-12-1117:44:44,2021-11-0316:00:48,1
64783,618,36407,2023-11-08 11:55:34,2023-11-1109:51:27,,0
18711,26,10923,2021-09-08 12:48:19,2021-12-0408:47:37,2021-11-0509:55:28,2
60515,1269,33597,2020-06-17 17:05:53,2020-10-1715:30:42,2020-10-0810:09:23,1
56134,415,31601,2021-10-15 18:50:34,2021-11-1019:31:50,,0
21457,155,12708,2023-04-03 19:11:01,2023-04-1319:02:24,,0
59058,1385,32258,2023-08-26 19:02:52,2023-09-1520:29:01,,0
29730,1267,18249,2020-08-18 18:59:53,2020-09-0609:38:39,,0
97767,99,54947,2020-09-29 16:16:19,2020-12-2111:34:13,2020-11-2807:55:56,2
81801,1191,45564,2024-06-05 19:20:27,2024-11-0217:48:29,2024-09-2011:18:56,2
8687,802,4918,2020-09-14 19:31:35,2020-10-2111:50:06,2020-10-0912:57:47,1
32408,185,20226,2020-09-24 12:28:07,2020-09-2610:05:21,,0
8512,943,4791,2022-12-08 11:58:51,2022-12-2015:33:59,,0
12256,906,6896,2020-12-12 21:50:54,2021-04-1609:17:46,2021-03-1807:27:46,2
97829,531,54986,2023-04-26 15:26:52,2023-05-2712:02:51,2023-05-2613:57:56,1
25081,579,14957,2023-02-27 17:47:58,2023-03-2718:49:29,2023-03-2716:15:12,1
63645,504,35586,2022-11-22 21:47:33,2022-11-2315:40:29,,0
87368,288,49106,2021-10-31 21:05:26,2022-02-1514:12:33,2021-12-3012:10:17,2
75147,377,42516,2024-11-11 13:08:21,,2024-12-0306:47:44,1
88829,173,49939,2020-09-25 17:14:04,2020-11-0317:56:21,2020-10-2419:33:14,1
84506,1383,47341,2024-07-16 11:02:56,2024-08-2913:24:57,,0
95956,531,53803,2022-08-13 13:56:44,2022-09-0609:41:35,,0
5260,241,2928,2023-02-22 19:33:21,2023-03-2413:13:35,2022-03-2001:20:26,0
29541,1331,18104,2021-05-21 16:10:09,2021-05-2415:35:07,,0
101122,1060,57240,2023-09-17 21:34:18,2023-10-1619:25:56,,0
47784,225,28789,2021-12-27 13:41:26,2022-02-1419:34:37,,0
98227,420,55275,2023-09-28 10:17:02,2023-11-1615:46:18,2023-10-2220:23:28,1
52001,944,30106,2020-10-22 18:48:01,2020-11-1115:29:14,,0
71065,986,40593,2021-10-22 20:47:54,2022-02-1717:39:24,2021-12-1709:41:42,2
85924,1382,48300,2022-09-02 15:11:29,2022-12-0212:17:48,2022-10-2610:39:03,2
43745,805,26019,2020-12-11 17:23:31,2021-01-0521:33:37,,0
802,905,473,2022-04-02 15:31:39,2022-04-2819:20:18,,0
42991,1089,25767,2022-10-03 20:48:02,2022-12-1113:42:47,2022-11-3012:27:25,2
95821,401,53819,2021-06-06 20:05:57,2021-06-2114:14:55,,0
23359,525,13819,2023-04-24 19:41:47,2023-06-1516:13:57,2023-05-1819:20:00,1
36495,311,23014,2023-08-15 12:50:19,2023-11-1113:54:08,2023-10-0615:43:20,2
25082,777,14958,2022-06-28 16:50:30,2022-12-0117:00:40,2024-04-2017:24:04,2
46163,673,27824,2024-11-17 21:57:25,,2024-12-1609:59:15,1
37405,321,23528,2021-11-01 17:58:39,2022-02-1819:02:37,,0
59297,862,32273,2021-05-30 19:27:04,2021-06-0120:16:37,,0
12944,677,7361,2023-09-18 09:31:15,2023-09-2909:52:07,,0
4300,451,2408,2024-02-24 13:15:04,2024-04-0919:03:15,2024-03-2215:48:23,1
18933,358,11054,2023-09-15 08:37:17,2023-12-2618:04:34,2023-11-0908:24:21,2
21949,431,12999,2023-03-03 13:03:00,2023-05-1818:42:24,2023-04-3014:06:20,2
89579,1043,50326,2023-03-27 10:57:12,2023-08-2310:07:16,2023-11-2310:03:05,1
68644,55,38921,2020-09-13 17:34:05,2020-10-0716:48:33,,0
26879,462,16297,2023-09-22 12:31:53,2023-10-1221:11:55,,0
85553,1029,48046,2024-10-26 18:29:49,2024-12-0217:29:24,2024-11-2010:57:04,1
76191,378,42904,2021-07-28 19:04:27,2021-11-1712:42:53,2021-10-1516:58:27,2
88703,402,49853,2022-04-19 21:51:41,2022-08-1318:33:56,2022-06-1112:17:59,2
69440,926,39468,2021-04-08 11:08:31,2021-06-1615:40:45,2021-06-0710:06:42,2
102509,1271,58264,2020-09-08 15:50:47,2020-09-2516:29:47,,0
8173,86,4553,2020-01-11 19:38:06,2020-08-2319:38:10,,0
95570,1342,53630,2023-11-24 19:37:00,2024-02-1917:21:51,2023-12-2211:10:31,1
80383,529,44777,2022-05-19 11:23:12,2022-06-1909:14:41,,0
57415,260,32299,2020-09-02 20:24:22,2020-11-2107:47:04,2020-11-1122:36:44,2
37650,960,23696,2022-02-24 19:52:43,2022-06-1314:13:22,2022-05-1116:24:22,2
20826,1208,12122,2023-12-14 20:10:48,2023-12-1913:16:59,,0
78294,1280,43851,2021-01-23 13:51:44,2021-04-0618:15:21,,0
31277,117,19404,2021-04-01 16:38:53,2021-04-0116:39:41,,0
50365,1263,29600,2021-01-04 17:15:27,2021-03-0220:53:39,,0
32471,1085,20264,2024-10-20 11:55:38,2024-10-2808:06:23,,0
70425,1374,40148,2023-12-20 15:22:39,2024-01-2420:09:39,,0
99841,236,56376,2022-08-08 10:07:13,2022-09-1016:05:03,,0
48963,581,28475,2023-06-05 17:01:46,2023-06-1216:51:12,,0
91202,384,51286,2023-11-20 11:26:36,2023-12-0620:42:10,,0
92599,806,51942,2020-10-30 18:20:06,2021-03-2018:23:22,2020-12-2711:49:28,2
57878,306,32128,2022-11-06 20:44:26,2022-12-1117:42:04,2022-11-2914:40:19,1
18912,29,11038,2021-01-10 18:05:25,2021-01-1509:31:27,,0
98307,552,55324,2021-12-08 18:23:40,2022-01-0816:25:17,2022-01-0209:10:37,1
77720,369,43564,2022-03-23 21:11:31,2022-08-1415:35:02,2022-06-1311:57:09,2
91696,541,51592,2023-12-02 17:56:16,2023-12-1416:45:46,,0
59392,927,32375,2022-04-11 21:36:51,2022-04-2317:48:07,,0
45287,287,27233,2023-05-09 08:33:20,2023-06-0821:36:31,,0
29469,535,18044,2024-12-02 21:16:18,2024-12-3014:59:22,,0
45142,964,27100,2022-03-22 11:23:21,2022-04-2218:24:59,,0
17448,932,10176,2021-11-30 18:36:18,2022-03-2014:43:24,2022-05-1807:02:36,1
31646,227,19675,2021-07-18 21:14:59,2021-08-2617:31:35,2024-05-0909:16:35,0
41421,893,24357,2022-10-10 17:46:08,2022-11-2516:15:34,2022-11-0914:21:30,1
13645,1006,7788,2023-09-12 20:25:00,2023-09-1419:27:12,,0
21509,934,12731,2023-03-14 17:20:00,2023-03-2115:26:05,,0
35247,495,22180,2023-07-27 13:50:02,2023-08-1516:55:48,,0
2204,940,1277,2022-03-19 09:50:43,2022-06-0517:12:49,2022-05-1010:41:25,2
3244,322,1926,2022-08-26 17:38:42,2022-09-1320:42:35,,0
54988,1065,30733,2024-06-25 20:00:53,2024-08-2220:07:50,,0
89015,1154,50045,2023-10-06 11:34:10,2023-11-1519:18:25,2023-11-0410:18:43,1
38645,349,24185,2021-03-30 14:20:43,2021-05-0215:22:37,2021-04-2018:34:18,1
74148,378,42168,2021-03-19 17:38:24,2021-05-3121:52:31,2021-05-1619:05:45,2
97659,912,54873,2023-05-04 17:01:34,2023-06-0916:19:04,,0
61697,965,34274,2022-03-08 13:16:58,2022-05-0617:31:32,2022-04-0505:53:10,1
94795,553,53269,2023-02-19 22:03:10,2023-02-2620:18:03,,0
77617,167,43503,2021-08-14 14:38:05,2021-10-1616:53:31,,0
1826,940,1043,2021-04-21 14:37:30,2021-06-1815:38:00,,0
95298,843,53490,2021-04-24 13:23:08,2021-06-2716:32:15,2021-05-2314:41:57,1
26878,1331,16296,2024-01-11 19:41:49,2024-01-1119:42:08,,0
57499,376,32132,2023-11-08 20:53:29,2023-11-1121:19:58,,0
34086,313,21425,2022-06-29 16:36:00,2022-07-2812:06:17,,0
80975,377,45156,2023-12-25 15:57:37,2024-04-2514:46:03,2024-03-1918:23:17,2
54662,596,31126,2023-08-29 19:13:11,2023-10-0309:25:13,,0
43842,832,26372,2022-04-08 19:23:55,2022-06-1714:02:02,2022-05-2811:19:50,2
18481,858,10771,2020-09-09 16:12:52,2020-09-1112:43:31,,0
87954,807,49427,2020-01-08 15:41:19,2020-01-1316:16:46,,0
14645,1375,8404,2023-08-27 18:50:08,2023-11-1417:42:08,2023-10-1810:00:09,2
42658,727,26005,2024-11-16 12:16:47,2024-11-2719:50:27,,0
48851,513,28698,2024-05-13 20:23:46,2024-06-0321:05:30,,0
84031,943,47037,2023-06-03 09:19:25,2023-06-2114:14:58,,0
360,941,167,2021-12-01 16:10:30,2022-04-1515:27:23,2022-03-1315:41:53,2
12496,928,7017,2021-11-22 21:10:13,2021-12-0919:03:53,,0
56606,1370,31798,2024-05-19 15:50:42,2024-06-1618:56:23,,0
38582,121,24179,2022-01-02 09:29:32,2022-02-1317:24:41,,0
87933,1154,49431,2023-11-04 20:44:56,2024-01-2216:37:56,2023-12-2813:51:09,2
48411,504,29061,2024-10-17 14:16:36,2024-11-2420:30:49,,0
56411,642,31833,2023-02-27 21:00:34,2023-04-1717:58:14,2023-03-2113:51:16,1
26951,1044,16350,2022-12-12 13:00:09,2023-02-2611:28:36,,0
33025,502,20720,2022-10-21 11:28:55,2022-10-2608:54:56,,0
20532,1331,12089,2022-02-17 20:46:24,2022-02-2817:39:10,,0
64960,1391,36522,2024-08-30 18:12:35,2024-09-3016:24:23,,0
100290,1290,56677,2021-12-17 16:40:52,2022-05-1619:16:58,2022-08-1514:48:33,2
29364,1380,17930,2023-10-09 10:23:09,2023-10-1021:53:57,,0
56556,1111,31800,2024-09-30 19:21:13,,2024-11-2912:34:49,2
94979,981,53259,2023-04-23 17:05:04,2023-06-1116:16:09,,0
6112,586,3413,2023-10-11 17:25:42,2023-12-0519:13:35,2023-11-1018:46:16,1
28724,545,17435,2024-05-13 13:54:55,2024-06-0514:41:20,,0
60516,1269,33597,2021-08-29 18:07:30,2021-10-2220:23:07,2021-10-1320:44:55,1
8948,426,5084,2022-04-08 11:54:10,2022-04-1422:00:31,,0
6824,1234,3805,2024-11-28 14:08:23,2024-12-2818:35:56,2024-12-2620:20:39,1
18241,1331,10520,2023-10-16 17:42:06,2023-10-1621:50:36,,0
78213,204,43819,2021-12-25 18:21:48,2022-05-0211:12:12,2022-03-1811:39:29,2
8843,128,5002,2021-01-06 16:01:53,2021-05-0514:36:36,2021-04-1221:35:07,2
87154,826,48967,2020-09-10 11:32:57,2020-10-0812:30:30,,0
18152,858,10496,2020-09-09 16:14:07,2020-09-1112:43:56,,0
34569,1096,21682,2023-09-12 17:25:56,2023-11-2910:49:53,2023-11-0816:27:32,2
11081,426,6315,2022-05-13 11:53:28,2022-05-2711:51:32,,0
47335,231,28309,2020-09-06 18:12:01,2020-09-3018:27:09,,0
48656,455,28655,2022-08-23 17:45:44,2022-09-0519:49:33,,0
10149,575,5892,2024-01-13 21:20:03,2024-02-1916:15:51,,0
68616,1329,38899,2023-09-30 18:47:09,2023-10-0418:07:30,,0
33134,570,20790,2022-10-11 20:37:04,2022-12-0515:49:13,2022-11-0516:23:26,1
79473,1025,44374,2023-03-16 14:50:23,2023-05-1511:40:29,2023-05-1511:39:45,2
18781,1377,10954,2023-06-03 11:48:24,2023-08-2921:56:00,,0
55899,293,31601,2021-07-18 14:53:30,2021-08-1018:42:00,,0
70348,345,40094,2022-09-06 20:59:32,2022-11-0818:19:50,2022-09-2611:45:21,1
47885,273,28845,2021-04-21 12:54:42,2021-04-2917:15:28,2023-08-1709:49:19,0
42489,675,24365,2024-04-06 19:50:48,2024-05-1217:08:15,2024-04-3015:18:09,1
44795,737,26867,2024-09-13 20:22:47,2024-09-1820:55:34,,0
91912,1047,51680,2023-03-12 11:56:11,2023-05-0614:12:12,2023-04-0517:03:50,1
64831,55,36443,2020-12-23 16:25:17,2021-01-1816:56:37,,0
102854,631,58522,2024-04-15 21:51:18,2024-05-1121:50:13,,0
9172,1237,4986,2024-11-09 12:44:13,2024-11-2521:45:21,,0
86680,665,48688,2023-03-24 19:30:42,2023-04-0118:39:26,,0
88769,912,49888,2021-10-27 13:03:09,2021-12-1015:01:22,2021-11-2612:35:18,1
582,53,323,2022-03-28 12:59:25,2022-04-1316:46:28,,0
90939,1019,51132,2023-05-06 10:21:20,2023-05-1910:07:19,,0
31322,311,19443,2024-03-24 13:38:30,2024-05-1916:39:19,2024-04-1409:35:28,1
50692,124,29778,2021-12-23 11:07:15,2022-02-1511:34:46,,0
66583,123,37606,2020-11-16 16:26:34,2020-12-2215:54:58,2020-12-0914:53:21,1
91426,1434,51269,2024-09-06 15:02:01,2024-12-0616:39:08,2024-10-3119:31:24,2
27249,290,16482,2023-02-27 19:42:58,2023-03-0907:56:00,,0
28509,989,17350,2021-11-20 21:41:15,2022-01-0812:11:11,,0
26685,1232,16136,2023-11-24 10:32:10,2023-12-2515:56:08,,0
23317,121,13814,2022-04-24 10:45:37,2022-04-3015:56:53,,0
62239,1269,34594,2021-12-15 21:21:14,2022-02-1717:24:48,2023-10-2216:15:27,2
10360,113,5925,2021-12-20 21:39:33,2021-12-2715:43:41,2023-03-0809:22:47,0
23282,915,13796,2022-04-27 08:30:30,2022-05-2513:54:01,,0
15050,786,8665,2021-03-26 19:32:33,2021-05-2018:21:46,2021-04-1916:32:51,1
40560,318,25001,2023-02-25 20:26:13,2023-05-1821:52:44,2023-04-2012:53:16,2
78739,1127,44077,2024-08-07 12:19:47,2024-11-1209:10:49,,0
69680,42,39628,2020-09-20 14:15:40,2020-10-2121:25:44,2023-05-2117:59:39,0
9751,210,5634,2021-06-02 13:53:58,2021-07-2514:48:07,2021-07-0200:06:35,1
13057,458,7428,2023-06-17 18:05:30,2023-06-1915:06:55,,0
87676,175,49280,2022-03-03 17:41:10,2022-04-1110:03:59,2022-05-2308:46:31,1
41678,450,25478,2023-09-24 18:52:55,2023-12-2310:13:58,2023-11-1510:00:48,2
55011,1093,31382,2022-11-01 10:57:31,2022-11-1515:49:49,,0
24216,248,14386,2021-12-25 18:47:46,2021-12-2918:49:51,,0
5721,96,3144,2023-04-08 19:19:59,2023-05-1614:09:50,2023-05-0400:07:18,1
14295,858,8092,2022-04-28 10:08:49,2022-06-2309:41:32,2022-05-2620:37:37,1
17875,113,10392,2020-12-09 11:47:59,2021-01-0520:04:33,,0
32820,121,20330,2022-03-20 11:03:06,2022-03-2011:05:38,,0
72180,53,41320,2021-03-06 20:30:57,2021-03-0621:51:45,,0
45478,132,27392,2021-07-06 16:00:15,2021-07-0616:01:01,,0
61442,648,34165,2023-12-29 12:00:09,2024-01-1111:14:20,,0
30777,1076,19055,2024-05-27 19:59:47,2024-05-2720:00:15,,0
82782,1099,46100,2022-10-09 20:38:49,2023-02-1319:02:53,2022-12-1222:39:03,2
38440,1212,24138,2023-11-14 17:11:57,2023-11-1421:10:25,,0
6649,282,3695,2021-07-21 13:39:00,2021-08-2714:35:00,2023-10-2809:00:19,0
39059,37,24404,2020-11-09 16:11:26,2020-11-2315:53:05,,0
20211,461,11875,2024-01-13 09:55:27,2024-01-1616:55:46,,0
60687,1224,33717,2024-09-25 18:09:35,2024-12-2517:16:58,2024-11-2214:24:27,2
5383,487,2855,2022-05-17 15:34:34,2022-05-1718:06:12,,0
83294,106,46474,2021-12-29 20:12:23,2022-01-0217:02:14,,0
22659,1081,13485,2023-02-23 15:25:31,2023-02-2608:52:17,,0
13048,1067,7417,2023-11-22 19:22:52,2024-02-1820:08:13,2023-12-2110:58:26,1
25553,777,15283,2021-11-11 13:30:15,2022-02-2417:11:09,2022-01-0508:30:38,2
15390,365,8934,2024-04-11 19:23:11,2024-04-1121:55:18,,0
18736,346,10929,2023-08-03 11:24:17,2023-08-1408:08:58,,0
4531,437,2490,2024-05-14 20:00:50,2024-06-1917:50:01,2024-06-1315:52:33,1
36540,453,22991,2023-10-06 14:33:01,2024-01-0413:24:07,2023-11-3015:40:53,2
11755,1308,6406,2021-05-15 13:21:08,2021-07-0212:42:13,2021-06-0814:51:02,1
10009,541,5806,2024-09-27 12:40:15,,2024-10-1909:59:29,1
41440,31,25598,2021-10-11 09:44:53,2021-12-1117:45:13,2021-11-0316:00:39,1
23654,1081,14003,2023-02-28 15:48:34,2023-04-0115:32:51,,0
5552,943,3056,2022-04-29 17:56:52,2022-06-2817:10:09,2022-06-2516:18:21,2
47813,258,28804,2022-02-21 17:54:57,2022-03-0307:59:07,,0
65011,1182,36580,2024-09-26 11:46:28,2024-12-2416:17:25,2024-11-2315:05:00,2
45028,633,27027,2024-11-25 18:32:25,,2024-12-2322:29:22,1
37884,744,23877,2024-11-26 20:44:51,2024-12-2019:21:29,,0
71098,1085,40618,2023-11-11 15:00:57,2023-11-1120:43:51,,0
51120,1096,29926,2023-11-16 08:49:52,2023-12-0616:41:52,2024-05-1510:25:05,1
46928,1153,28244,2023-10-30 11:41:52,2023-12-0410:46:21,,0
38801,595,24285,2024-06-18 12:55:55,2024-09-0418:29:05,2024-08-2207:57:43,1
6346,940,3301,2021-04-21 14:37:22,2021-06-1815:37:49,,0
54625,554,30747,2022-11-07 12:50:24,2022-12-1020:26:03,,0
45557,311,27449,2023-04-18 13:03:05,2023-04-1813:03:18,,0
1702,270,971,2021-02-28 20:04:48,2021-05-2921:56:10,2021-04-2923:30:35,2
79565,1359,44420,2024-08-14 17:05:59,2024-11-1418:00:42,2024-10-1111:33:04,2
74447,100,42328,2021-04-03 20:58:29,2021-05-2911:37:59,,0
52658,281,30498,2022-01-02 08:36:56,2022-03-0317:02:13,2024-06-1409:57:41,0
95774,360,53683,2021-01-02 19:28:53,2021-04-1515:09:20,2021-03-1807:45:54,2
29860,613,18341,2023-09-25 21:23:55,2023-12-2017:10:02,2023-11-2010:02:46,2
96072,968,53726,2023-03-12 18:53:50,2023-05-1118:43:57,2023-04-0922:02:38,1
27510,654,16705,2023-04-23 21:05:10,2023-04-2521:01:43,,0
96653,1133,54314,2023-09-20 16:20:39,2023-10-1816:54:30,,0
52656,272,30474,2021-08-19 10:48:49,2021-08-3018:48:30,,0
12051,604,6794,2024-12-06 21:58:15,,,0
40154,237,24648,2020-09-23 14:27:32,2020-11-0415:32:43,2020-10-1920:42:22,1
36855,457,23214,2023-04-03 21:39:32,2023-08-3018:00:39,2023-04-2709:54:47,1
81506,897,45409,2020-11-15 15:46:21,2020-12-3113:33:19,,0
81969,84,45621,2021-12-17 21:34:27,2021-12-3110:42:16,,0
64329,1371,36035,2023-09-10 18:03:35,2023-10-1909:42:06,,0
23262,1086,13783,2023-10-11 14:15:24,2023-12-2209:30:26,2023-12-0823:07:01,2
91820,968,51649,2021-12-09 10:09:33,2021-12-1717:28:53,,0
40444,311,25175,2023-04-15 12:54:05,2023-04-2408:55:30,,0
79070,1289,44180,2020-09-18 18:16:18,2020-12-1118:44:13,2020-11-1014:55:24,2
7382,954,4074,2020-10-05 10:46:34,2020-10-0813:19:44,,0
75156,43,42507,2020-08-28 16:05:26,2020-12-0109:39:40,2020-10-2118:07:54,2
19995,5,11713,2021-03-12 20:55:44,2021-04-0911:57:28,,0
22354,1362,13292,2023-02-20 17:04:43,2023-04-2808:56:58,2023-04-1309:04:21,2
54390,363,30746,2020-11-07 08:26:02,2020-11-2908:58:51,,0
64063,445,35858,2023-08-20 16:49:56,2023-09-2817:13:45,2023-09-1023:12:42,1
71824,992,41084,2021-10-30 20:06:37,2021-11-0316:14:12,,0
20106,155,11803,2022-02-17 21:09:53,2022-02-2216:55:11,,0
6204,1005,3427,2023-02-27 19:43:39,2023-02-2719:47:13,,0
7461,651,4136,2023-10-30 19:34:40,2023-11-2420:31:19,,0
53900,302,31071,2022-04-20 15:34:15,2022-05-2213:06:19,,0
82217,147,45745,2020-10-17 10:43:32,2021-01-1112:34:24,2020-12-0911:46:59,2
70305,1293,40035,2020-08-17 12:31:52,2020-09-1218:19:24,,0
90145,1028,50635,2023-08-22 21:14:33,2023-10-1613:32:52,2023-09-1907:37:58,1
96598,415,54286,2024-03-01 15:42:19,2024-03-1213:44:12,,0
87396,354,49130,2022-10-20 21:31:14,2022-11-2816:52:11,,0
92231,1265,51631,2021-04-29 15:00:24,2021-06-2118:24:27,2021-05-1910:50:23,1
46180,685,27619,2024-03-26 17:43:09,2024-05-0908:24:55,2024-04-2121:33:45,1
92593,1337,51956,2024-01-21 14:34:43,2024-04-2120:32:19,2024-12-0815:12:42,2
102456,604,58227,2024-06-02 17:44:52,2024-06-0319:31:59,,0
90137,1025,50460,2023-06-13 21:51:32,2023-08-2413:29:54,,0
83321,769,46489,2021-01-21 11:01:02,2021-03-0710:05:23,,0
7783,563,4349,2023-12-11 21:30:47,2024-03-0818:37:38,2024-02-2419:01:26,2
64974,1072,36547,2024-09-29 12:08:50,2024-10-1512:13:49,,0
64069,153,35864,2022-12-03 22:18:16,2023-06-1911:59:45,,0
16910,1300,9673,2020-10-25 19:30:30,2020-12-2116:29:50,2020-11-1711:17:09,1
21330,939,12619,2021-03-31 20:34:18,2021-04-1815:05:47,,0
17544,786,10226,2020-01-09 10:35:49,2020-11-2714:50:08,2020-10-2719:59:07,2
72069,1052,41156,2024-04-01 17:53:00,2024-04-1109:11:10,,0
94329,26,52988,2021-08-26 12:17:57,2021-10-1214:40:32,,0
67555,247,38151,2020-01-04 21:32:11,2020-01-0616:40:34,,0
76728,378,43115,2021-05-08 21:47:32,2021-08-0519:50:41,2021-07-0414:10:30,2
93453,33,52466,2021-08-26 12:00:42,2021-12-0913:20:41,2021-11-1000:15:01,2
60538,1093,33605,2023-05-17 21:11:59,2023-05-1813:03:41,,0
75444,354,42653,2021-07-05 21:08:41,2022-01-0612:20:08,,0
36380,1269,22968,2022-12-04 15:14:39,2023-03-2519:50:21,2023-10-2216:15:20,2
9292,1262,5289,2020-12-29 08:58:52,2021-01-2809:50:34,,0
